m,k,NZ,threads,chunk size,CRS,ELLPACK,CRS performance,ELLPACK performance,Serial CRS performance,Serial ELLPACK performance
121192,3,2624331,16,4,1,1,3.66411,4.27822,2.38503,1.12048
121192,3,2624331,16,8,1,1,7.6858,8.57492,2.38503,1.12048
121192,3,2624331,16,16,1,1,12.2359,10.6766,2.38503,1.12048
121192,3,2624331,16,32,1,1,14.3596,11.6496,2.38503,1.12048
121192,3,2624331,16,64,1,1,15.1808,12.0513,2.38503,1.12048
121192,3,2624331,16,128,1,1,15.4056,12.3382,2.38503,1.12048
121192,3,2624331,16,256,1,1,15.7054,12.3998,2.38503,1.12048
121192,6,2624331,1,2,1,1,1.33833,1.34596,3.93596,1.90089
121192,6,2624331,1,4,1,1,1.41579,1.36223,3.93596,1.90089
121192,6,2624331,1,8,1,1,1.44606,1.37023,3.93596,1.90089
121192,6,2624331,1,16,1,1,1.46116,1.37364,3.93596,1.90089
121192,6,2624331,1,32,1,1,1.46504,1.39144,3.93596,1.90089
121192,6,2624331,1,64,1,1,1.47335,1.37497,3.93596,1.90089
121192,6,2624331,1,128,1,1,1.47512,1.37703,3.93596,1.90089
121192,6,2624331,1,256,1,1,1.46639,1.36213,3.93596,1.90089
121192,6,2624331,2,2,1,1,1.14904,1.07115,3.84195,1.8715
121192,6,2624331,2,4,1,1,1.59924,1.37397,3.84195,1.8715
121192,6,2624331,2,8,1,1,2.25715,2.02214,3.84195,1.8715
121192,6,2624331,2,16,1,1,2.61075,2.35032,3.84195,1.8715
121192,6,2624331,2,32,1,1,2.88318,2.63597,3.84195,1.8715
121192,6,2624331,2,64,1,1,3.0434,2.79171,3.84195,1.8715
121192,6,2624331,2,128,1,1,3.12909,2.85373,3.84195,1.8715
121192,6,2624331,2,256,1,1,3.17294,2.89217,3.84195,1.8715
121192,6,2624331,3,2,1,1,1.53181,1.44841,3.93382,1.87029
121192,6,2624331,3,4,1,1,2.35042,2.07607,3.93382,1.87029
121192,6,2624331,3,8,1,1,3.1956,2.87726,3.93382,1.87029
121192,6,2624331,3,16,1,1,3.90749,3.48666,3.93382,1.87029
121192,6,2624331,3,32,1,1,4.29286,3.92311,3.93382,1.87029
121192,6,2624331,3,64,1,1,4.52836,4.14205,3.93382,1.87029
121192,6,2624331,3,128,1,1,4.56008,4.16286,3.93382,1.87029
121192,6,2624331,3,256,1,1,4.6982,4.26225,3.93382,1.87029
121192,6,2624331,4,2,1,1,1.92845,1.82126,3.99487,1.92429
121192,6,2624331,4,4,1,1,3.19781,2.78679,3.99487,1.92429
121192,6,2624331,4,8,1,1,4.35114,3.92271,3.99487,1.92429
121192,6,2624331,4,16,1,1,5.28014,4.75385,3.99487,1.92429
121192,6,2624331,4,32,1,1,5.77767,5.32781,3.99487,1.92429
121192,6,2624331,4,64,1,1,6.08789,5.54642,3.99487,1.92429
121192,6,2624331,4,128,1,1,6.19428,5.67303,3.99487,1.92429
121192,6,2624331,4,256,1,1,6.25149,5.7397,3.99487,1.92429
121192,6,2624331,5,2,1,1,2.17043,2.14229,3.97675,1.9261
121192,6,2624331,5,4,1,1,3.73969,3.33649,3.97675,1.9261
121192,6,2624331,5,8,1,1,5.34346,4.84331,3.97675,1.9261
121192,6,2624331,5,16,1,1,6.36837,5.73131,3.97675,1.9261
121192,6,2624331,5,32,1,1,7.03452,6.44825,3.97675,1.9261
121192,6,2624331,5,64,1,1,7.37196,6.71714,3.97675,1.9261
121192,6,2624331,5,128,1,1,7.43384,6.84278,3.97675,1.9261
121192,6,2624331,5,256,1,1,7.54125,6.88198,3.97675,1.9261
121192,6,2624331,6,2,1,1,2.49216,2.49372,3.97807,1.92611
121192,6,2624331,6,4,1,1,4.42238,3.93702,3.97807,1.92611
121192,6,2624331,6,8,1,1,6.37839,5.80425,3.97807,1.92611
121192,6,2624331,6,16,1,1,7.56081,6.86651,3.97807,1.92611
121192,6,2624331,6,32,1,1,8.21979,7.58183,3.97807,1.92611
121192,6,2624331,6,64,1,1,8.5777,7.91768,3.97807,1.92611
121192,6,2624331,6,128,1,1,8.76831,8.01991,3.97807,1.92611
121192,6,2624331,6,256,1,1,8.78935,8.05039,3.97807,1.92611
121192,6,2624331,7,2,1,1,2.59334,2.76797,4.19621,2.02145
121192,6,2624331,7,4,1,1,4.86507,4.44727,4.19621,2.02145
121192,6,2624331,7,8,1,1,7.25563,6.81692,4.19621,2.02145
121192,6,2624331,7,16,1,1,8.68293,7.91567,4.19621,2.02145
121192,6,2624331,7,32,1,1,9.54011,8.7352,4.19621,2.02145
121192,6,2624331,7,64,1,1,9.93352,8.90565,4.19621,2.02145
121192,6,2624331,7,128,1,1,10.0791,9.24045,4.19621,2.02145
121192,6,2624331,7,256,1,1,10.1733,9.29018,4.19621,2.02145
121192,6,2624331,8,2,1,1,3.0098,3.09769,4.21883,2.02184
121192,6,2624331,8,4,1,1,5.52786,5.02744,4.21883,2.02184
121192,6,2624331,8,8,1,1,8.2546,7.72613,4.21883,2.02184
121192,6,2624331,8,16,1,1,9.77898,8.92683,4.21883,2.02184
121192,6,2624331,8,32,1,1,10.422,9.71452,4.21883,2.02184
121192,6,2624331,8,64,1,1,11.1475,10.2485,4.21883,2.02184
121192,6,2624331,8,128,1,1,11.3128,10.2546,4.21883,2.02184
121192,6,2624331,8,256,1,1,11.4025,10.3698,4.21883,2.02184
121192,6,2624331,9,2,1,1,2.81451,3.24468,3.96972,1.92895
121192,6,2624331,9,4,1,1,5.79668,5.4738,3.96972,1.92895
121192,6,2624331,9,8,1,1,8.93425,8.53487,3.96972,1.92895
121192,6,2624331,9,16,1,1,10.7468,9.88409,3.96972,1.92895
121192,6,2624331,9,32,1,1,11.815,10.856,3.96972,1.92895
121192,6,2624331,9,64,1,1,12.0971,11.2778,3.96972,1.92895
121192,6,2624331,9,128,1,1,12.4643,11.43,3.96972,1.92895
121192,6,2624331,9,256,1,1,12.5842,11.4334,3.96972,1.92895
121192,6,2624331,10,2,1,1,3.09523,3.44808,3.97075,1.9278
121192,6,2624331,10,4,1,1,6.6566,5.94744,3.97075,1.9278
121192,6,2624331,10,8,1,1,10.1692,9.47579,3.97075,1.9278
121192,6,2624331,10,16,1,1,11.9874,10.8486,3.97075,1.9278
121192,6,2624331,10,32,1,1,12.9052,11.913,3.97075,1.9278
121192,6,2624331,10,64,1,1,13.5449,12.3548,3.97075,1.9278
121192,6,2624331,10,128,1,1,13.6528,12.5364,3.97075,1.9278
121192,6,2624331,10,256,1,1,13.7361,12.4709,3.97075,1.9278
121192,6,2624331,11,2,1,1,3.25794,3.67236,4.22389,2.06151
121192,6,2624331,11,4,1,1,6.92803,6.59085,4.22389,2.06151
121192,6,2624331,11,8,1,1,10.736,10.312,4.22389,2.06151
121192,6,2624331,11,16,1,1,12.7863,11.7517,4.22389,2.06151
121192,6,2624331,11,32,1,1,13.7837,12.8616,4.22389,2.06151
121192,6,2624331,11,64,1,1,14.2593,13.3087,4.22389,2.06151
121192,6,2624331,11,128,1,1,14.6904,13.483,4.22389,2.06151
121192,6,2624331,11,256,1,1,14.7917,13.402,4.22389,2.06151
121192,6,2624331,12,2,1,1,2.8331,3.54434,4.21727,2.02202
121192,6,2624331,12,4,1,1,6.87982,6.94669,4.21727,2.02202
121192,6,2624331,12,8,1,1,11.0091,10.9418,4.21727,2.02202
121192,6,2624331,12,16,1,1,13.2751,12.5941,4.21727,2.02202
121192,6,2624331,12,32,1,1,14.9361,13.887,4.21727,2.02202
121192,6,2624331,12,64,1,1,15.3412,14.3288,4.21727,2.02202
121192,6,2624331,12,128,1,1,15.8743,14.4566,4.21727,2.02202
121192,6,2624331,12,256,1,1,15.826,14.4704,4.21727,2.02202
121192,6,2624331,13,2,1,1,3.08961,3.80912,3.96786,1.92854
121192,6,2624331,13,4,1,1,7.40148,7.43574,3.96786,1.92854
121192,6,2624331,13,8,1,1,11.9856,11.6797,3.96786,1.92854
121192,6,2624331,13,16,1,1,14.55,13.4516,3.96786,1.92854
121192,6,2624331,13,32,1,1,15.5951,14.269,3.96786,1.92854
121192,6,2624331,13,64,1,1,16.4728,14.9177,3.96786,1.92854
121192,6,2624331,13,128,1,1,16.7593,15.2901,3.96786,1.92854
121192,6,2624331,13,256,1,1,16.8811,15.2978,3.96786,1.92854
121192,6,2624331,14,2,1,1,2.95201,3.58235,3.96928,1.92864
121192,6,2624331,14,4,1,1,7.26979,7.69032,3.96928,1.92864
121192,6,2624331,14,8,1,1,12.1476,12.4157,3.96928,1.92864
121192,6,2624331,14,16,1,1,15.1981,14.3134,3.96928,1.92864
121192,6,2624331,14,32,1,1,17.0343,15.6554,3.96928,1.92864
121192,6,2624331,14,64,1,1,17.1755,15.6548,3.96928,1.92864
121192,6,2624331,14,128,1,1,17.5893,15.7764,3.96928,1.92864
121192,6,2624331,14,256,1,1,17.8984,16.2527,3.96928,1.92864
121192,6,2624331,15,2,1,1,3.02722,3.64509,4.06202,1.92926
121192,6,2624331,15,4,1,1,7.45833,7.82037,4.06202,1.92926
121192,6,2624331,15,8,1,1,12.6289,12.6379,4.06202,1.92926
121192,6,2624331,15,16,1,1,15.6976,14.6843,4.06202,1.92926
121192,6,2624331,15,32,1,1,17.3435,15.9216,4.06202,1.92926
121192,6,2624331,15,64,1,1,17.9179,16.3527,4.06202,1.92926
121192,6,2624331,15,128,1,1,18.1807,16.5011,4.06202,1.92926
121192,6,2624331,15,256,1,1,17.8273,16.5289,4.06202,1.92926
121192,6,2624331,16,2,1,1,3.02618,3.71463,4.21105,2.01522
121192,6,2624331,16,4,1,1,7.60406,8.1694,4.21105,2.01522
121192,6,2624331,16,8,1,1,13.3383,13.6923,4.21105,2.01522
121192,6,2624331,16,16,1,1,16.918,15.8719,4.21105,2.01522
121192,6,2624331,16,32,1,1,18.7784,17.2233,4.21105,2.01522
121192,6,2624331,16,64,1,1,19.3528,17.7463,4.21105,2.01522
121192,6,2624331,16,128,1,1,19.519,17.8729,4.21105,2.01522
121192,6,2624331,16,256,1,1,19.5918,17.8456,4.21105,2.01522
1813,1,11246,1,2,1,1,0.372215,0.255241,1.12071,0.603355
1813,1,11246,1,4,1,1,0.427564,0.266431,1.12071,0.603355
1813,1,11246,1,8,1,1,0.45144,0.274417,1.12071,0.603355
1813,1,11246,1,16,1,1,0.525685,0.279039,1.12071,0.603355
1813,1,11246,1,32,1,1,0.542435,0.281202,1.12071,0.603355
1813,1,11246,1,64,1,1,0.549569,0.2822,1.12071,0.603355
1813,1,11246,1,128,1,1,0.569168,0.282364,1.12071,0.603355
1813,1,11246,1,256,1,1,0.572919,0.283072,1.12071,0.603355
1813,1,11246,2,2,1,1,0.218312,0.191189,1.11425,0.610207
1813,1,11246,2,4,1,1,0.264213,0.254987,1.11425,0.610207
1813,1,11246,2,8,1,1,0.34931,0.254577,1.11425,0.610207
1813,1,11246,2,16,1,1,0.490694,0.348948,1.11425,0.610207
1813,1,11246,2,32,1,1,0.645183,0.402957,1.11425,0.610207
1813,1,11246,2,64,1,1,0.862485,0.440404,1.11425,0.610207
1813,1,11246,2,128,1,1,0.852914,0.4659,1.11425,0.610207
1813,1,11246,2,256,1,1,0.899625,0.447993,1.11425,0.610207
1813,1,11246,3,2,1,1,0.233336,0.236951,0.932531,0.568229
1813,1,11246,3,4,1,1,0.315504,0.296151,0.932531,0.568229
1813,1,11246,3,8,1,1,0.434624,0.317092,0.932531,0.568229
1813,1,11246,3,16,1,1,0.603747,0.463734,0.932531,0.568229
1813,1,11246,3,32,1,1,0.897825,0.616224,0.932531,0.568229
1813,1,11246,3,64,1,1,1.18019,0.621947,0.932531,0.568229
1813,1,11246,3,128,1,1,1.233,0.666376,0.932531,0.568229
1813,1,11246,3,256,1,1,1.22413,0.558178,0.932531,0.568229
1813,1,11246,4,2,1,1,0.250912,0.26397,0.950967,0.44754
1813,1,11246,4,4,1,1,0.348623,0.337621,0.950967,0.44754
1813,1,11246,4,8,1,1,0.509015,0.412633,0.950967,0.44754
1813,1,11246,4,16,1,1,0.762879,0.591547,0.950967,0.44754
1813,1,11246,4,32,1,1,1.0423,0.712905,0.950967,0.44754
1813,1,11246,4,64,1,1,1.34421,0.785813,0.950967,0.44754
1813,1,11246,4,128,1,1,1.42515,0.787094,0.950967,0.44754
1813,1,11246,4,256,1,1,1.53108,0.828392,0.950967,0.44754
1813,1,11246,5,2,1,1,0.256764,0.256142,0.951302,0.50821
1813,1,11246,5,4,1,1,0.367208,0.357085,0.951302,0.50821
1813,1,11246,5,8,1,1,0.564755,0.468381,0.951302,0.50821
1813,1,11246,5,16,1,1,0.884871,0.727899,0.951302,0.50821
1813,1,11246,5,32,1,1,1.0099,0.802363,0.951302,0.50821
1813,1,11246,5,64,1,1,1.52422,0.833523,0.951302,0.50821
1813,1,11246,5,128,1,1,1.82277,0.913819,0.951302,0.50821
1813,1,11246,5,256,1,1,1.60595,0.740038,0.951302,0.50821
1813,1,11246,6,2,1,1,0.279419,0.306506,0.927799,0.495342
1813,1,11246,6,4,1,1,0.430512,0.411943,0.927799,0.495342
1813,1,11246,6,8,1,1,0.635154,0.535699,0.927799,0.495342
1813,1,11246,6,16,1,1,0.985554,0.809969,0.927799,0.495342
1813,1,11246,6,32,1,1,1.2674,0.891895,0.927799,0.495342
1813,1,11246,6,64,1,1,1.64567,1.0401,0.927799,0.495342
1813,1,11246,6,128,1,1,1.77947,0.927461,0.927799,0.495342
1813,1,11246,6,256,1,1,1.52522,0.704133,0.927799,0.495342
1813,1,11246,7,2,1,1,0.308784,0.277132,0.889691,0.46932
1813,1,11246,7,4,1,1,0.305766,0.323363,0.889691,0.46932
1813,1,11246,7,8,1,1,0.547571,0.483053,0.889691,0.46932
1813,1,11246,7,16,1,1,0.870913,0.758103,0.889691,0.46932
1813,1,11246,7,32,1,1,1.21678,0.95692,0.889691,0.46932
1813,1,11246,7,64,1,1,1.38935,1.07534,0.889691,0.46932
1813,1,11246,7,128,1,1,1.51181,1.13202,0.889691,0.46932
1813,1,11246,7,256,1,1,1.51471,1.08307,0.889691,0.46932
1813,1,11246,8,2,1,1,0.182771,0.21205,0.887552,0.476686
1813,1,11246,8,4,1,1,0.333256,0.344533,0.887552,0.476686
1813,1,11246,8,8,1,1,0.593521,0.512256,0.887552,0.476686
1813,1,11246,8,16,1,1,0.930838,0.830241,0.887552,0.476686
1813,1,11246,8,32,1,1,1.26291,1.0278,0.887552,0.476686
1813,1,11246,8,64,1,1,1.4537,1.08802,0.887552,0.476686
1813,1,11246,8,128,1,1,1.77863,1.16421,0.887552,0.476686
1813,1,11246,8,256,1,1,1.86997,1.17859,0.887552,0.476686
1813,1,11246,9,2,1,1,0.187925,0.217872,0.839759,0.472763
1813,1,11246,9,4,1,1,0.357951,0.381756,0.839759,0.472763
1813,1,11246,9,8,1,1,0.614785,0.561857,0.839759,0.472763
1813,1,11246,9,16,1,1,0.960751,0.874035,0.839759,0.472763
1813,1,11246,9,32,1,1,1.25686,1.07274,0.839759,0.472763
1813,1,11246,9,64,1,1,1.433,1.12111,0.839759,0.472763
1813,1,11246,9,128,1,1,1.70683,1.09295,0.839759,0.472763
1813,1,11246,9,256,1,1,1.6011,1.12234,0.839759,0.472763
1813,1,11246,10,2,1,1,0.0951488,0.176052,0.855803,0.460365
1813,1,11246,10,4,1,1,0.314351,0.338322,0.855803,0.460365
1813,1,11246,10,8,1,1,0.550471,0.537944,0.855803,0.460365
1813,1,11246,10,16,1,1,0.897092,0.844113,0.855803,0.460365
1813,1,11246,10,32,1,1,1.22918,1.02044,0.855803,0.460365
1813,1,11246,10,64,1,1,1.44507,1.24811,0.855803,0.460365
1813,1,11246,10,128,1,1,1.53331,1.1082,0.855803,0.460365
1813,1,11246,10,256,1,1,1.60371,1.07898,0.855803,0.460365
1813,1,11246,11,2,1,1,0.097246,0.16937,0.855799,0.470515
1813,1,11246,11,4,1,1,0.279899,0.316789,0.855799,0.470515
1813,1,11246,11,8,1,1,0.522485,0.535972,0.855799,0.470515
1813,1,11246,11,16,1,1,0.879163,0.82702,0.855799,0.470515
1813,1,11246,11,32,1,1,1.19903,1.08133,0.855799,0.470515
1813,1,11246,11,64,1,1,1.41614,1.19255,0.855799,0.470515
1813,1,11246,11,128,1,1,1.49981,1.12655,0.855799,0.470515
1813,1,11246,11,256,1,1,1.55184,1.04152,0.855799,0.470515
1813,1,11246,12,2,1,1,0.0869515,0.128435,0.856153,0.445228
1813,1,11246,12,4,1,1,0.247086,0.237526,0.856153,0.445228
1813,1,11246,12,8,1,1,0.441693,0.450671,0.856153,0.445228
1813,1,11246,12,16,1,1,0.774336,0.72327,0.856153,0.445228
1813,1,11246,12,32,1,1,1.03283,1.00129,0.856153,0.445228
1813,1,11246,12,64,1,1,1.27126,1.08573,0.856153,0.445228
1813,1,11246,12,128,1,1,1.39892,1.01349,0.856153,0.445228
1813,1,11246,12,256,1,1,1.39908,0.960967,0.856153,0.445228
1813,1,11246,13,2,1,1,0.0876329,0.160632,0.856782,0.459767
1813,1,11246,13,4,1,1,0.2666,0.303466,0.856782,0.459767
1813,1,11246,13,8,1,1,0.48374,0.539178,0.856782,0.459767
1813,1,11246,13,16,1,1,0.849948,0.826715,0.856782,0.459767
1813,1,11246,13,32,1,1,1.18871,1.08326,0.856782,0.459767
1813,1,11246,13,64,1,1,1.42624,1.199,0.856782,0.459767
1813,1,11246,13,128,1,1,1.47849,1.05266,0.856782,0.459767
1813,1,11246,13,256,1,1,1.47835,1.01815,0.856782,0.459767
1813,1,11246,14,2,1,1,0.0854795,0.130239,0.855892,0.455175
1813,1,11246,14,4,1,1,0.250306,0.236498,0.855892,0.455175
1813,1,11246,14,8,1,1,0.43524,0.425962,0.855892,0.455175
1813,1,11246,14,16,1,1,0.712592,0.679411,0.855892,0.455175
1813,1,11246,14,32,1,1,1.0563,0.969928,0.855892,0.455175
1813,1,11246,14,64,1,1,1.27941,1.05791,0.855892,0.455175
1813,1,11246,14,128,1,1,1.39882,1.1177,0.855892,0.455175
1813,1,11246,14,256,1,1,1.25795,0.883262,0.855892,0.455175
1813,1,11246,15,2,1,1,0.100185,0.168899,0.852974,0.456358
1813,1,11246,15,4,1,1,0.314148,0.303946,0.852974,0.456358
1813,1,11246,15,8,1,1,0.528187,0.517563,0.852974,0.456358
1813,1,11246,15,16,1,1,0.820116,0.772891,0.852974,0.456358
1813,1,11246,15,32,1,1,1.07852,1.04023,0.852974,0.456358
1813,1,11246,15,64,1,1,1.40748,1.11398,0.852974,0.456358
1813,1,11246,15,128,1,1,1.58182,1.18731,0.852974,0.456358
1813,1,11246,15,256,1,1,1.37485,0.94679,0.852974,0.456358
1813,1,11246,16,2,1,1,0.0851147,0.132425,0.855518,0.454076
1813,1,11246,16,4,1,1,0.24839,0.240243,0.855518,0.454076
1813,1,11246,16,8,1,1,0.427038,0.416836,0.855518,0.454076
1813,1,11246,16,16,1,1,0.690368,0.672414,0.855518,0.454076
1813,1,11246,16,32,1,1,0.975325,0.902856,0.855518,0.454076
1813,1,11246,16,64,1,1,1.18507,1.03519,0.855518,0.454076
1813,1,11246,16,128,1,1,1.33052,1.04612,0.855518,0.454076
1813,1,11246,16,256,1,1,1.23387,0.853476,0.855518,0.454076
1813,2,11246,1,2,1,1,0.507966,0.422696,1.67709,0.956331
1813,2,11246,1,4,1,1,0.579233,0.439601,1.67709,0.956331
1813,2,11246,1,8,1,1,0.611426,0.449201,1.67709,0.956331
1813,2,11246,1,16,1,1,0.630001,0.453944,1.67709,0.956331
1813,2,11246,1,32,1,1,0.610073,0.456424,1.67709,0.956331
1813,2,11246,1,64,1,1,0.644368,0.457143,1.67709,0.956331
1813,2,11246,1,128,1,1,0.58061,0.458297,1.67709,0.956331
1813,2,11246,1,256,1,1,0.585435,0.45843,1.67709,0.956331
1813,2,11246,2,2,1,1,0.1882,0.175756,1.93865,1.16039
1813,2,11246,2,4,1,1,0.256628,0.220568,1.93865,1.16039
1813,2,11246,2,8,1,1,0.350291,0.297052,1.93865,1.16039
1813,2,11246,2,16,1,1,0.512343,0.436288,1.93865,1.16039
1813,2,11246,2,32,1,1,0.809768,0.66765,1.93865,1.16039
1813,2,11246,2,64,1,1,0.959442,0.721911,1.93865,1.16039
1813,2,11246,2,128,1,1,1.05921,0.817138,1.93865,1.16039
1813,2,11246,2,256,1,1,0.956353,0.752629,1.93865,1.16039
1813,2,11246,3,2,1,1,0.224194,0.20619,1.80469,1.16111
1813,2,11246,3,4,1,1,0.330221,0.297353,1.80469,1.16111
1813,2,11246,3,8,1,1,0.540149,0.457691,1.80469,1.16111
1813,2,11246,3,16,1,1,0.830471,0.710621,1.80469,1.16111
1813,2,11246,3,32,1,1,1.07094,0.970069,1.80469,1.16111
1813,2,11246,3,64,1,1,1.35681,1.07735,1.80469,1.16111
1813,2,11246,3,128,1,1,1.48433,1.14728,1.80469,1.16111
1813,2,11246,3,256,1,1,1.3602,0.986617,1.80469,1.16111
1813,2,11246,4,2,1,1,0.276621,0.250125,2.12909,1.15316
1813,2,11246,4,4,1,1,0.422552,0.388785,2.12909,1.15316
1813,2,11246,4,8,1,1,0.750336,0.661801,2.12909,1.15316
1813,2,11246,4,16,1,1,1.12889,0.925616,2.12909,1.15316
1813,2,11246,4,32,1,1,1.42394,1.20928,2.12909,1.15316
1813,2,11246,4,64,1,1,1.58828,1.33852,2.12909,1.15316
1813,2,11246,4,128,1,1,1.81997,1.34946,2.12909,1.15316
1813,2,11246,4,256,1,1,1.76896,1.35735,2.12909,1.15316
1813,2,11246,5,2,1,1,0.289866,0.266115,1.99743,1.09405
1813,2,11246,5,4,1,1,0.490214,0.469861,1.99743,1.09405
1813,2,11246,5,8,1,1,0.879262,0.81002,1.99743,1.09405
1813,2,11246,5,16,1,1,1.3014,1.16122,1.99743,1.09405
1813,2,11246,5,32,1,1,1.63056,1.43033,1.99743,1.09405
1813,2,11246,5,64,1,1,1.9155,1.5464,1.99743,1.09405
1813,2,11246,5,128,1,1,2.09969,1.64859,1.99743,1.09405
1813,2,11246,5,256,1,1,1.66106,1.26336,1.99743,1.09405
1813,2,11246,6,2,1,1,0.336109,0.319231,1.92759,1.06015
1813,2,11246,6,4,1,1,0.591703,0.568021,1.92759,1.06015
1813,2,11246,6,8,1,1,1.02808,0.968167,1.92759,1.06015
1813,2,11246,6,16,1,1,1.50729,1.17185,1.92759,1.06015
1813,2,11246,6,32,1,1,1.69442,1.60178,1.92759,1.06015
1813,2,11246,6,64,1,1,2.03425,1.77145,1.92759,1.06015
1813,2,11246,6,128,1,1,2.13322,1.71867,1.92759,1.06015
1813,2,11246,6,256,1,1,1.76026,1.38733,1.92759,1.06015
1813,2,11246,7,2,1,1,0.293176,0.285312,1.93593,1.06937
1813,2,11246,7,4,1,1,0.545805,0.569271,1.93593,1.06937
1813,2,11246,7,8,1,1,0.949074,0.962669,1.93593,1.06937
1813,2,11246,7,16,1,1,1.45112,1.35693,1.93593,1.06937
1813,2,11246,7,32,1,1,1.88385,1.75474,1.93593,1.06937
1813,2,11246,7,64,1,1,2.16887,1.94061,1.93593,1.06937
1813,2,11246,7,128,1,1,2.14095,2.06741,1.93593,1.06937
1813,2,11246,7,256,1,1,2.25947,2.08327,1.93593,1.06937
1813,2,11246,8,2,1,1,0.307491,0.301413,1.8512,1.03643
1813,2,11246,8,4,1,1,0.598141,0.629623,1.8512,1.03643
1813,2,11246,8,8,1,1,1.06463,1.07403,1.8512,1.03643
1813,2,11246,8,16,1,1,1.56857,1.49908,1.8512,1.03643
1813,2,11246,8,32,1,1,1.91716,1.63394,1.8512,1.03643
1813,2,11246,8,64,1,1,2.15519,1.97815,1.8512,1.03643
1813,2,11246,8,128,1,1,2.298,2.03684,1.8512,1.03643
1813,2,11246,8,256,1,1,2.37827,2.0791,1.8512,1.03643
1813,2,11246,9,2,1,1,0.310422,0.309123,1.74252,0.988901
1813,2,11246,9,4,1,1,0.63746,0.655322,1.74252,0.988901
1813,2,11246,9,8,1,1,1.13694,1.09167,1.74252,0.988901
1813,2,11246,9,16,1,1,1.66907,1.56771,1.74252,0.988901
1813,2,11246,9,32,1,1,2.04214,1.95789,1.74252,0.988901
1813,2,11246,9,64,1,1,2.26155,2.20732,1.74252,0.988901
1813,2,11246,9,128,1,1,2.42267,1.97697,1.74252,0.988901
1813,2,11246,9,256,1,1,2.46878,1.97786,1.74252,0.988901
1813,2,11246,10,2,1,1,0.2845,0.27626,1.76191,0.958764
1813,2,11246,10,4,1,1,0.631785,0.679385,1.76191,0.958764
1813,2,11246,10,8,1,1,1.13359,1.17549,1.76191,0.958764
1813,2,11246,10,16,1,1,1.74631,1.67501,1.76191,0.958764
1813,2,11246,10,32,1,1,2.12599,2.04259,1.76191,0.958764
1813,2,11246,10,64,1,1,2.46946,2.23844,1.76191,0.958764
1813,2,11246,10,128,1,1,2.42379,1.86337,1.76191,0.958764
1813,2,11246,10,256,1,1,2.31867,1.87556,1.76191,0.958764
1813,2,11246,11,2,1,1,0.182346,0.26187,1.68846,0.914071
1813,2,11246,11,4,1,1,0.588618,0.646653,1.68846,0.914071
1813,2,11246,11,8,1,1,1.08282,1.07038,1.68846,0.914071
1813,2,11246,11,16,1,1,1.59696,1.67362,1.68846,0.914071
1813,2,11246,11,32,1,1,2.03471,1.98921,1.68846,0.914071
1813,2,11246,11,64,1,1,2.33906,2.05358,1.68846,0.914071
1813,2,11246,11,128,1,1,2.38214,1.96909,1.68846,0.914071
1813,2,11246,11,256,1,1,2.11156,1.75519,1.68846,0.914071
1813,2,11246,12,2,1,1,0.173943,0.247864,1.68201,0.94175
1813,2,11246,12,4,1,1,0.503312,0.47994,1.68201,0.94175
1813,2,11246,12,8,1,1,0.987141,0.923238,1.68201,0.94175
1813,2,11246,12,16,1,1,1.63276,1.47218,1.68201,0.94175
1813,2,11246,12,32,1,1,1.97058,1.88387,1.68201,0.94175
1813,2,11246,12,64,1,1,2.12685,2.02173,1.68201,0.94175
1813,2,11246,12,128,1,1,2.21451,1.81571,1.68201,0.94175
1813,2,11246,12,256,1,1,1.97995,1.63399,1.68201,0.94175
1813,2,11246,13,2,1,1,0.176046,0.262752,1.67801,0.949062
1813,2,11246,13,4,1,1,0.544182,0.626175,1.67801,0.949062
1813,2,11246,13,8,1,1,1.0073,1.13335,1.67801,0.949062
1813,2,11246,13,16,1,1,1.62569,1.66353,1.67801,0.949062
1813,2,11246,13,32,1,1,2.19081,2.09093,1.67801,0.949062
1813,2,11246,13,64,1,1,2.39011,2.16588,1.67801,0.949062
1813,2,11246,13,128,1,1,2.41031,1.89085,1.67801,0.949062
1813,2,11246,13,256,1,1,2.18082,1.718,1.67801,0.949062
1813,2,11246,14,2,1,1,0.169278,0.252835,1.68251,0.921136
1813,2,11246,14,4,1,1,0.494453,0.470159,1.68251,0.921136
1813,2,11246,14,8,1,1,0.912235,0.854741,1.68251,0.921136
1813,2,11246,14,16,1,1,1.46933,1.43253,1.68251,0.921136
1813,2,11246,14,32,1,1,2.01287,1.86768,1.68251,0.921136
1813,2,11246,14,64,1,1,2.18451,2.03832,1.68251,0.921136
1813,2,11246,14,128,1,1,2.39101,2.11687,1.68251,0.921136
1813,2,11246,14,256,1,1,2.04555,1.60827,1.68251,0.921136
1813,2,11246,15,2,1,1,0.169903,0.250055,1.68487,0.892223
1813,2,11246,15,4,1,1,0.482031,0.453502,1.68487,0.892223
1813,2,11246,15,8,1,1,0.870741,0.829725,1.68487,0.892223
1813,2,11246,15,16,1,1,1.37628,1.35646,1.68487,0.892223
1813,2,11246,15,32,1,1,1.87451,1.75123,1.68487,0.892223
1813,2,11246,15,64,1,1,2.10281,1.92428,1.68487,0.892223
1813,2,11246,15,128,1,1,2.27368,1.97365,1.68487,0.892223
1813,2,11246,15,256,1,1,1.94418,1.54081,1.68487,0.892223
