m,k,NZ,xBlockSize,yBlockSize,CRS,ELLPACK,CRS performance,ELLPACK performance,Serial CRS performance,Serial ELLPACK performance
1000,2,3996,64,16,1,1,0.790161,0.613146,2.64874,1.03741
1000,3,3996,8,1,1,1,1.00902,0.796178,2.81236,1.30414
1000,3,3996,8,2,1,1,1.05603,0.839991,2.81236,1.30414
1000,3,3996,8,4,1,1,1.12898,0.857731,2.81236,1.30414
1000,3,3996,8,8,1,1,1.11803,0.847585,2.81236,1.30414
1000,3,3996,8,16,1,1,1.14137,0.854214,2.81236,1.30414
1000,3,3996,16,1,1,1,1.07097,0.811045,2.81236,1.30414
1000,3,3996,16,2,1,1,1.05343,0.798382,2.81236,1.30414
1000,3,3996,16,4,1,1,1.09676,0.853177,2.81236,1.30414
1000,3,3996,16,8,1,1,1.1172,0.865251,2.81236,1.30414
1000,3,3996,16,16,1,1,1.12096,0.861343,2.81236,1.30414
1000,3,3996,32,1,1,1,1.0725,0.813096,2.81236,1.30414
1000,3,3996,32,2,1,1,1.1152,0.834632,2.81236,1.30414
1000,3,3996,32,4,1,1,1.10819,0.832101,2.81236,1.30414
1000,3,3996,32,8,1,1,1.06975,0.858385,2.81236,1.30414
1000,3,3996,32,16,1,1,1.12822,0.864587,2.81236,1.30414
1000,3,3996,64,1,1,1,1.05886,0.770865,2.81236,1.30414
1000,3,3996,64,2,1,1,1.0564,0.833272,2.81236,1.30414
1000,3,3996,64,4,1,1,1.07289,0.851692,2.81236,1.30414
1000,3,3996,64,8,1,1,1.03566,0.869935,2.81236,1.30414
1000,3,3996,64,16,1,1,1.06088,0.825749,2.81236,1.30414
1000,6,3996,8,1,1,1,1.81131,1.39804,4.77532,2.19231
1000,6,3996,8,2,1,1,1.85309,1.44055,4.77532,2.19231
1000,6,3996,8,4,1,1,1.87864,1.45773,4.77532,2.19231
1000,6,3996,8,8,1,1,1.8874,1.46733,4.77532,2.19231
1000,6,3996,8,16,1,1,1.89504,1.48348,4.77532,2.19231
1000,6,3996,16,1,1,1,1.77495,1.34401,4.77532,2.19231
1000,6,3996,16,2,1,1,1.7551,1.42099,4.77532,2.19231
1000,6,3996,16,4,1,1,1.87841,1.46094,4.77532,2.19231
1000,6,3996,16,8,1,1,1.88514,1.48329,4.77532,2.19231
1000,6,3996,16,16,1,1,1.86276,1.4533,4.77532,2.19231
1000,6,3996,32,1,1,1,1.79515,1.40213,4.77532,2.19231
1000,6,3996,32,2,1,1,1.79536,1.40239,4.77532,2.19231
1000,6,3996,32,4,1,1,1.86091,1.44639,4.77532,2.19231
1000,6,3996,32,8,1,1,1.84886,1.47667,4.77532,2.19231
1000,6,3996,32,16,1,1,1.86276,1.47473,4.77532,2.19231
1000,6,3996,64,1,1,1,1.77505,1.38718,4.77532,2.19231
1000,6,3996,64,2,1,1,1.77811,1.37859,4.77532,2.19231
1000,6,3996,64,4,1,1,1.86915,1.43413,4.77532,2.19231
1000,6,3996,64,8,1,1,1.8593,1.44323,4.77532,2.19231
1000,6,3996,64,16,1,1,1.83168,1.45227,4.77532,2.19231
1090920,1,3083796,8,1,1,1,2.49746,1.75292,0.729367,0.349349
1090920,1,3083796,8,2,1,1,3.79226,2.66199,0.729367,0.349349
1090920,1,3083796,8,4,1,1,5.04459,3.59075,0.729367,0.349349
1090920,1,3083796,8,8,1,1,5.90534,4.34243,0.729367,0.349349
1090920,1,3083796,8,16,1,1,5.99115,4.42295,0.729367,0.349349
1090920,1,3083796,16,1,1,1,2.49573,1.75202,0.729367,0.349349
1090920,1,3083796,16,2,1,1,3.80053,2.66211,0.729367,0.349349
1090920,1,3083796,16,4,1,1,5.0809,3.59332,0.729367,0.349349
1090920,1,3083796,16,8,1,1,5.24841,4.02375,0.729367,0.349349
1090920,1,3083796,16,16,1,1,5.27822,4.04074,0.729367,0.349349
1090920,1,3083796,32,1,1,1,2.4961,1.74457,0.729367,0.349349
1090920,1,3083796,32,2,1,1,3.80677,2.6569,0.729367,0.349349
1090920,1,3083796,32,4,1,1,4.39348,3.34714,0.729367,0.349349
1090920,1,3083796,32,8,1,1,4.3843,3.36891,0.729367,0.349349
1090920,1,3083796,32,16,1,1,4.41075,3.36037,0.729367,0.349349
1090920,1,3083796,64,1,1,1,2.49691,1.75475,0.729367,0.349349
1090920,1,3083796,64,2,1,1,3.76914,2.65931,0.729367,0.349349
1090920,1,3083796,64,4,1,1,4.10331,3.13775,0.729367,0.349349
1090920,1,3083796,64,8,1,1,3.95652,3.05718,0.729367,0.349349
1090920,1,3083796,64,16,1,1,3.67306,2.84214,0.729367,0.349349
1090920,2,3083796,8,1,1,1,3.92105,2.77381,1.29441,0.596637
1090920,2,3083796,8,2,1,1,5.34197,3.79687,1.29441,0.596637
1090920,2,3083796,8,4,1,1,6.3914,4.66194,1.29441,0.596637
1090920,2,3083796,8,8,1,1,7.03038,5.18877,1.29441,0.596637
1090920,2,3083796,8,16,1,1,7.07206,5.22451,1.29441,0.596637
1090920,2,3083796,16,1,1,1,3.91077,2.7728,1.29441,0.596637
1090920,2,3083796,16,2,1,1,5.35459,3.79612,1.29441,0.596637
1090920,2,3083796,16,4,1,1,6.38947,4.65632,1.29441,0.596637
1090920,2,3083796,16,8,1,1,6.49265,4.80241,1.29441,0.596637
1090920,2,3083796,16,16,1,1,6.48036,4.80376,1.29441,0.596637
1090920,2,3083796,32,1,1,1,3.92044,2.77557,1.29441,0.596637
1090920,2,3083796,32,2,1,1,5.3668,3.79697,1.29441,0.596637
1090920,2,3083796,32,4,1,1,5.73008,4.28585,1.29441,0.596637
1090920,2,3083796,32,8,1,1,5.7543,4.32202,1.29441,0.596637
1090920,2,3083796,32,16,1,1,5.76297,4.33702,1.29441,0.596637
1090920,2,3083796,64,1,1,1,3.91236,2.77453,1.29441,0.596637
1090920,2,3083796,64,2,1,1,5.29223,3.78816,1.29441,0.596637
1090920,2,3083796,64,4,1,1,5.44639,4.11487,1.29441,0.596637
1090920,2,3083796,64,8,1,1,5.38302,4.05068,1.29441,0.596637
1090920,2,3083796,64,16,1,1,5.0809,3.89993,1.29441,0.596637
1090920,3,3083796,8,1,1,1,4.8306,3.41612,1.61019,0.703818
1090920,3,3083796,8,2,1,1,6.16773,4.40082,1.61019,0.703818
1090920,3,3083796,8,4,1,1,6.98684,5.1083,1.61019,0.703818
1090920,3,3083796,8,8,1,1,7.47644,5.49068,1.61019,0.703818
1090920,3,3083796,8,16,1,1,7.50557,5.51015,1.61019,0.703818
1090920,3,3083796,16,1,1,1,4.83238,3.41658,1.61019,0.703818
1090920,3,3083796,16,2,1,1,6.16053,4.39667,1.61019,0.703818
1090920,3,3083796,16,4,1,1,7.00223,5.12065,1.61019,0.703818
1090920,3,3083796,16,8,1,1,7.0629,5.21029,1.61019,0.703818
1090920,3,3083796,16,16,1,1,7.03328,5.18434,1.61019,0.703818
1090920,3,3083796,32,1,1,1,4.83082,3.41756,1.61019,0.703818
1090920,3,3083796,32,2,1,1,6.17693,4.38728,1.61019,0.703818
1090920,3,3083796,32,4,1,1,6.42661,4.74878,1.61019,0.703818
1090920,3,3083796,32,8,1,1,6.41925,4.76222,1.61019,0.703818
1090920,3,3083796,32,16,1,1,6.44301,4.77943,1.61019,0.703818
1090920,3,3083796,64,1,1,1,4.82776,3.41691,1.61019,0.703818
1090920,3,3083796,64,2,1,1,6.09435,4.37941,1.61019,0.703818
1090920,3,3083796,64,4,1,1,6.21639,4.60166,1.61019,0.703818
1090920,3,3083796,64,8,1,1,6.10737,4.55799,1.61019,0.703818
1090920,3,3083796,64,16,1,1,5.87679,4.44368,1.61019,0.703818
1090920,6,3083796,8,1,1,1,6.28109,4.46546,2.7212,1.24005
1090920,6,3083796,8,2,1,1,7.26535,5.22204,2.7212,1.24005
1090920,6,3083796,8,4,1,1,7.77658,5.65492,2.7212,1.24005
1090920,6,3083796,8,8,1,1,8.07317,5.83965,2.7212,1.24005
1090920,6,3083796,8,16,1,1,8.07128,5.84257,2.7212,1.24005
1090920,6,3083796,16,1,1,1,6.3032,4.44703,2.7212,1.24005
1090920,6,3083796,16,2,1,1,7.26168,5.2209,2.7212,1.24005
1090920,6,3083796,16,4,1,1,7.7531,5.60355,2.7212,1.24005
1090920,6,3083796,16,8,1,1,7.78405,5.61592,2.7212,1.24005
1090920,6,3083796,16,16,1,1,7.78439,5.63913,2.7212,1.24005
1090920,6,3083796,32,1,1,1,6.30691,4.46514,2.7212,1.24005
1090920,6,3083796,32,2,1,1,7.29027,5.17427,2.7212,1.24005
1090920,6,3083796,32,4,1,1,7.35946,5.31637,2.7212,1.24005
1090920,6,3083796,32,8,1,1,7.36428,5.30057,2.7212,1.24005
1090920,6,3083796,32,16,1,1,7.35385,5.32977,2.7212,1.24005
1090920,6,3083796,64,1,1,1,6.30295,4.37286,2.7212,1.24005
1090920,6,3083796,64,2,1,1,7.20472,5.18486,2.7212,1.24005
1090920,6,3083796,64,4,1,1,7.23339,5.24156,2.7212,1.24005
1090920,6,3083796,64,8,1,1,7.164,5.20172,2.7212,1.24005
1090920,6,3083796,64,16,1,1,6.98871,5.07838,2.7212,1.24005
416,1,8562,8,1,1,1,0.733048,0.775656,1.38875,0.615265
416,1,8562,8,2,1,1,0.813075,0.866667,1.38875,0.615265
416,1,8562,8,4,1,1,0.778534,0.858794,1.38875,0.615265
416,1,8562,8,8,1,1,0.739992,0.866378,1.38875,0.615265
416,1,8562,8,16,1,1,0.776556,0.853999,1.38875,0.615265
416,1,8562,16,1,1,1,0.807248,0.848841,1.38875,0.615265
416,1,8562,16,2,1,1,0.731645,0.797974,1.38875,0.615265
416,1,8562,16,4,1,1,0.818609,0.864003,1.38875,0.615265
416,1,8562,16,8,1,1,0.820681,0.863931,1.38875,0.615265
416,1,8562,16,16,1,1,0.812272,0.865513,1.38875,0.615265
416,1,8562,32,1,1,1,0.804518,0.83014,1.38875,0.615265
416,1,8562,32,2,1,1,0.824411,0.851203,1.38875,0.615265
416,1,8562,32,4,1,1,0.783205,0.829876,1.38875,0.615265
416,1,8562,32,8,1,1,0.75942,0.805952,1.38875,0.615265
416,1,8562,32,16,1,1,0.81487,0.85456,1.38875,0.615265
416,1,8562,64,1,1,1,0.814312,0.849534,1.38875,0.615265
416,1,8562,64,2,1,1,0.822763,0.865801,1.38875,0.615265
416,1,8562,64,4,1,1,0.826256,0.862856,1.38875,0.615265
416,1,8562,64,8,1,1,0.840929,0.867534,1.38875,0.615265
416,1,8562,64,16,1,1,0.809324,0.814919,1.38875,0.615265
416,2,8562,8,1,1,1,1.59739,1.64596,1.81793,1.36648
416,2,8562,8,2,1,1,1.59039,1.6981,1.81793,1.36648
416,2,8562,8,4,1,1,1.52403,1.71151,1.81793,1.36648
416,2,8562,8,8,1,1,1.57309,1.73521,1.81793,1.36648
416,2,8562,8,16,1,1,1.52295,1.70032,1.81793,1.36648
416,2,8562,16,1,1,1,1.59954,1.56662,1.81793,1.36648
416,2,8562,16,2,1,1,1.53276,1.71561,1.81793,1.36648
416,2,8562,16,4,1,1,1.58544,1.70422,1.81793,1.36648
416,2,8562,16,8,1,1,1.63584,1.71292,1.81793,1.36648
416,2,8562,16,16,1,1,1.62875,1.68982,1.81793,1.36648
416,2,8562,32,1,1,1,1.57575,1.67351,1.81793,1.36648
416,2,8562,32,2,1,1,1.60301,1.68271,1.81793,1.36648
416,2,8562,32,4,1,1,1.64149,1.58163,1.81793,1.36648
416,2,8562,32,8,1,1,1.65943,1.68941,1.81793,1.36648
416,2,8562,32,16,1,1,1.65392,1.68067,1.81793,1.36648
416,2,8562,64,1,1,1,1.56492,1.65408,1.81793,1.36648
416,2,8562,64,2,1,1,1.61742,1.67742,1.81793,1.36648
416,2,8562,64,4,1,1,1.62677,1.71405,1.81793,1.36648
416,2,8562,64,8,1,1,1.63709,1.70408,1.81793,1.36648
416,2,8562,64,16,1,1,1.51091,1.61415,1.81793,1.36648
416,3,8562,8,1,1,1,2.3631,2.47403,3.76117,1.59054
416,3,8562,8,2,1,1,2.36067,2.52264,3.76117,1.59054
416,3,8562,8,4,1,1,2.27616,2.53989,3.76117,1.59054
416,3,8562,8,8,1,1,2.30194,2.48526,3.76117,1.59054
416,3,8562,8,16,1,1,2.31455,2.52386,3.76117,1.59054
416,3,8562,16,1,1,1,2.25347,2.28471,3.76117,1.59054
416,3,8562,16,2,1,1,2.25427,2.43731,3.76117,1.59054
416,3,8562,16,4,1,1,2.2867,2.47285,3.76117,1.59054
416,3,8562,16,8,1,1,2.41501,2.50804,3.76117,1.59054
416,3,8562,16,16,1,1,2.41846,2.52775,3.76117,1.59054
416,3,8562,32,1,1,1,2.31189,2.45476,3.76117,1.59054
416,3,8562,32,2,1,1,2.33764,2.45418,3.76117,1.59054
416,3,8562,32,4,1,1,2.26428,2.3719,3.76117,1.59054
416,3,8562,32,8,1,1,2.43018,2.51188,3.76117,1.59054
416,3,8562,32,16,1,1,2.42065,2.46368,3.76117,1.59054
416,3,8562,64,1,1,1,2.36137,2.43522,3.76117,1.59054
416,3,8562,64,2,1,1,2.34464,2.48052,3.76117,1.59054
416,3,8562,64,4,1,1,2.42431,2.50582,3.76117,1.59054
416,3,8562,64,8,1,1,2.41301,2.37769,3.76117,1.59054
416,3,8562,64,16,1,1,2.27085,2.23432,3.76117,1.59054
416,6,8562,8,1,1,1,4.30655,4.51128,5.52447,2.51631
416,6,8562,8,2,1,1,4.37969,4.68293,5.52447,2.51631
416,6,8562,8,4,1,1,4.26536,4.68117,5.52447,2.51631
416,6,8562,8,8,1,1,4.29704,4.6875,5.52447,2.51631
416,6,8562,8,16,1,1,4.22773,4.66019,5.52447,2.51631
416,6,8562,16,1,1,1,4.37462,4.35177,5.52447,2.51631
416,6,8562,16,2,1,1,4.3779,4.58352,5.52447,2.51631
416,6,8562,16,4,1,1,4.3648,4.58453,5.52447,2.51631
416,6,8562,16,8,1,1,4.40523,4.62017,5.52447,2.51631
416,6,8562,16,16,1,1,4.0235,4.60177,5.52447,2.51631
416,6,8562,32,1,1,1,4.25575,4.35754,5.52447,2.51631
416,6,8562,32,2,1,1,4.31784,4.63906,5.52447,2.51631
416,6,8562,32,4,1,1,4.17143,4.37342,5.52447,2.51631
416,6,8562,32,8,1,1,4.42984,4.61538,5.52447,2.51631
416,6,8562,32,16,1,1,4.44302,4.59127,5.52447,2.51631
416,6,8562,64,1,1,1,4.38987,4.49632,5.52447,2.51631
416,6,8562,64,2,1,1,4.42984,4.64631,5.52447,2.51631
416,6,8562,64,4,1,1,4.43658,4.57948,5.52447,2.51631
416,6,8562,64,8,1,1,4.46372,4.59432,5.52447,2.51631
416,6,8562,64,16,1,1,4.16008,4.2816,5.52447,2.51631
